-1.002730219624936581e-03,-1.313847373239696026e-03,3.149755764752626419e-03,3.210767637938261032e-03,1.268509961664676666e-02,-1.237441785633563995e-02,2.690158784389495850e-02,2.424233034253120422e-02,3.813594952225685120e-02,1.299494295381009579e-03,5.246791988611221313e-02,3.075855784118175507e-02,6.878179265186190605e-04,1.124142087064683437e-03,4.918321967124938965e-03,4.203672055155038834e-03,-9.269898757338523865e-03,-1.452874508686363697e-03,2.205747179687023163e-02,1.720536313951015472e-02,5.001658946275711060e-02,-3.575223684310913086e-02,1.303006559610366821e-01,1.095446571707725525e-01,3.901175558567047119e-01,-4.692354798316955566e-02,4.536738693714141846e-01,1.754069626331329346e-01,-2.809517609421163797e-04,4.167885519564151764e-03,3.177849948406219482e-02,2.291978150606155396e-02,-9.121303446590900421e-03,7.531567825935781002e-04,2.186197601258754730e-02,1.709395647048950195e-02,2.829362824559211731e-02,1.860437914729118347e-02,1.072631478309631348e-01,8.524199575185775757e-02,4.365258514881134033e-01,5.657785385847091675e-02,4.958523213863372803e-01,1.591700315475463867e-01,-3.007867606356739998e-03,-7.059882773319259286e-05,3.027418442070484161e-02,2.163837477564811707e-02,-1.161050051450729370e-03,9.689272847026586533e-04,3.282424760982394218e-03,3.096434287726879120e-03,1.313558313995599747e-02,1.322283409535884857e-02,2.682851999998092651e-02,2.387830242514610291e-02,4.673014208674430847e-02,7.881315541453659534e-04,5.953652039170265198e-02,3.047966770827770233e-02,-1.997098588617518544e-04,-1.085409545339643955e-03,4.459533374756574631e-03,3.666881471872329712e-03
-1.701003871858119965e-03,-1.736938575049862266e-04,6.977582350373268127e-03,5.459198262542486191e-03,2.963748387992382050e-02,-1.558371470309793949e-03,6.993571668863296509e-02,3.810838609933853149e-02,5.746876820921897888e-03,6.983520463109016418e-03,1.670647785067558289e-02,1.723404042422771454e-02,-9.583199862390756607e-04,3.518384473863989115e-04,2.821655711159110069e-03,2.381142461672425270e-03,-9.268959052860736847e-03,1.268300041556358337e-02,5.190502852201461792e-02,3.846747055649757385e-02,2.401713728904724121e-01,5.874347314238548279e-02,5.840033292770385742e-01,2.372960001230239868e-01,1.500930823385715485e-02,1.146008726209402084e-02,4.910195246338844299e-02,3.794910013675689697e-02,-9.490021504461765289e-03,1.950941281393170357e-03,1.726170629262924194e-02,1.090767420828342438e-02,-1.205442938953638077e-03,-4.378154990263283253e-04,4.731560871005058289e-02,3.197995945811271667e-02,1.757475733757019043e-01,-1.730612665414810181e-02,5.582471489906311035e-01,2.403791397809982300e-01,2.318137884140014648e-02,-1.696568168699741364e-02,5.700546875596046448e-02,4.339750483632087708e-02,-8.883193135261535645e-03,-9.084286284632980824e-04,1.594362594187259674e-02,9.545848704874515533e-03,-4.818194720428436995e-04,-5.104843294247984886e-04,6.479172967374324799e-03,4.450279287993907928e-03,1.290832739323377609e-02,-7.399814785458147526e-04,6.171538680791854858e-02,3.451326116919517517e-02,7.771843113005161285e-03,-1.131044235080480576e-02,1.977189257740974426e-02,2.229710109531879425e-02,-9.129171376116573811e-04,-7.167047006078064442e-04,2.524060895666480064e-03,2.731828950345516205e-03
-2.323370281374081969e-04,-6.024547037668526173e-04,5.064457189291715622e-03,4.696399904787540436e-03,4.844623617827892303e-03,1.214243937283754349e-03,3.936098515987396240e-02,3.490622341632843018e-02,-1.166091416962444782e-03,-5.198074504733085632e-03,3.950220718979835510e-02,4.178332537412643433e-02,8.371094590984284878e-04,-2.872513432521373034e-04,5.756495520472526550e-03,6.221841089427471161e-03,-1.990833319723606110e-03,-7.445285562425851822e-03,3.544561192393302917e-02,3.146016597747802734e-02,2.027395069599151611e-01,6.486020237207412720e-02,3.297508656978607178e-01,2.408680766820907593e-01,-5.868456140160560608e-02,2.395830452442169189e-01,2.590088844299316406e-01,3.735421597957611084e-01,8.346770191565155983e-04,2.024624682962894440e-02,3.731685131788253784e-02,4.688947647809982300e-02,-3.767835674807429314e-03,1.418185769580304623e-03,3.606100007891654968e-02,2.759993076324462891e-02,3.306471705436706543e-01,-3.084865026175975800e-02,4.169694483280181885e-01,1.682934910058975220e-01,1.179633010178804398e-02,4.114598967134952545e-03,1.366108953952789307e-01,1.206700354814529419e-01,-1.182370726019144058e-02,8.455566130578517914e-03,3.042941354215145111e-02,2.881269343197345734e-02,7.269871421158313751e-04,7.680267444811761379e-04,5.073476117104291916e-03,4.371156916022300720e-03,3.223820030689239502e-02,2.661537611857056618e-03,5.045093595981597900e-02,3.012914210557937622e-02,6.986164022237062454e-03,-8.459201082587242126e-03,2.757399342954158783e-02,2.571548894047737122e-02,-1.115249702706933022e-03,-8.985142339952290058e-04,4.444842226803302765e-03,4.168681334704160690e-03
5.449964082799851894e-04,-1.176403136923909187e-03,5.231961607933044434e-03,4.806079901754856110e-03,1.447803154587745667e-02,-7.861842401325702667e-03,4.037594795227050781e-02,3.393560647964477539e-02,1.617344841361045837e-02,2.283391309902071953e-03,5.112718790769577026e-02,3.905938193202018738e-02,2.328535774722695351e-04,7.390592363663017750e-04,6.901904009282588959e-03,6.017215084284543991e-03,6.991091504460200667e-05,-3.973387647420167923e-03,3.478532284498214722e-02,2.575372532010078430e-02,1.872661858797073364e-01,2.505611442029476166e-02,2.972918152809143066e-01,1.731266081333160400e-01,1.192257553339004517e-01,4.715682566165924072e-02,4.068051874637603760e-01,2.325434386730194092e-01,-7.273096125572919846e-03,1.816762727685272694e-03,5.133782699704170227e-02,3.950846940279006958e-02,-3.099580761045217514e-03,2.204653574153780937e-03,3.511244803667068481e-02,2.422243542969226837e-02,2.530339062213897705e-01,-1.213060505688190460e-02,3.450978100299835205e-01,1.576033979654312134e-01,7.032430917024612427e-02,-3.277940675616264343e-03,4.227458536624908447e-01,2.235432416200637817e-01,-5.308537743985652924e-03,7.481329957954585552e-04,5.631941184401512146e-02,3.845410048961639404e-02,-2.784122771117836237e-04,1.168198767118155956e-03,5.730307195335626602e-03,4.339361563324928284e-03,2.264449372887611389e-02,5.582252983003854752e-03,4.653798788785934448e-02,2.987784892320632935e-02,1.792539656162261963e-02,-2.365631749853491783e-03,5.281320959329605103e-02,3.528360277414321899e-02,-1.655197993386536837e-04,-1.513569732196629047e-04,7.592927664518356323e-03,5.322111304849386215e-03
-3.782339626923203468e-04,4.878757172264158726e-04,4.819864872843027115e-03,3.522432409226894379e-03,-1.771003752946853638e-02,-7.206471636891365051e-03,4.116148501634597778e-02,2.378176525235176086e-02,3.022973798215389252e-02,-1.386135350912809372e-03,4.596977308392524719e-02,2.261168323457241058e-02,-8.664583438076078892e-04,4.227232129778712988e-04,3.722870256751775742e-03,2.912060124799609184e-03,4.341885447502136230e-03,4.246149212121963501e-03,3.161811828613281250e-02,2.216923236846923828e-02,-2.375086545944213867e-01,-1.112080365419387817e-02,3.352062106132507324e-01,1.382187604904174805e-01,3.208554685115814209e-01,-2.266355045139789581e-02,3.825543522834777832e-01,1.109828948974609375e-01,-8.529771119356155396e-03,1.451730378903448582e-03,2.283043414354324341e-02,1.494420506060123444e-02,6.770656909793615341e-03,-3.289068117737770081e-03,2.906605787575244904e-02,2.151524089276790619e-02,-2.437774240970611572e-01,2.534595318138599396e-02,3.415201306343078613e-01,1.519730389118194580e-01,3.066774308681488037e-01,1.866412535309791565e-02,3.672871291637420654e-01,1.149438545107841492e-01,-6.648025941103696823e-03,-3.060835413634777069e-03,2.406662516295909882e-02,1.696356013417243958e-02,-1.295013316848780960e-05,-9.839634876698255539e-04,4.516793880611658096e-03,3.788147820159792900e-03,-1.778315193951129913e-02,2.967249136418104172e-03,3.984992578625679016e-02,2.453964576125144958e-02,2.622923254966735840e-02,2.675183350220322609e-04,4.354467242956161499e-02,2.450858801603317261e-02,-2.899452229030430317e-04,-6.709815352223813534e-04,3.730528522282838821e-03,3.222939325496554375e-03
7.671276689507067204e-04,-1.982428599148988724e-03,5.415861029177904129e-03,5.671969614923000336e-03,2.362791448831558228e-02,7.068586419336497784e-04,4.418971017003059387e-02,3.575918450951576233e-02,1.760300365276634693e-03,9.134655818343162537e-03,3.089208528399467468e-02,3.107766620814800262e-02,-1.346551813185214996e-03,5.900435498915612698e-04,5.423357710242271423e-03,4.847174044698476791e-03,-6.633812095969915390e-03,-9.884318336844444275e-03,3.845712915062904358e-02,3.144117072224617004e-02,3.350060582160949707e-01,-1.743962801992893219e-02,4.203938841819763184e-01,1.962460428476333618e-01,-3.178387135267257690e-02,2.333117648959159851e-02,1.709738075733184814e-01,1.516045182943344116e-01,-1.026777457445859909e-02,-4.679931793361902237e-03,3.670515492558479309e-02,3.269719704985618591e-02,-7.294303737580776215e-03,6.280258763581514359e-03,3.680698946118354797e-02,2.948844619095325470e-02,3.797440230846405029e-01,1.559789665043354034e-02,4.612928032875061035e-01,2.023492604494094849e-01,-9.434425085783004761e-02,-3.601730242371559143e-02,2.150135040283203125e-01,1.781066358089447021e-01,-5.716755986213684082e-03,-3.324083751067519188e-03,3.681050240993499756e-02,3.200885280966758728e-02,9.501409367658197880e-04,2.211094833910465240e-03,6.119527388364076614e-03,6.199609022587537766e-03,2.645319141447544098e-02,2.188813872635364532e-03,5.286186933517456055e-02,4.014007747173309326e-02,-5.383677314966917038e-03,-8.119584061205387115e-03,3.839799389243125916e-02,3.643456101417541504e-02,-6.012751255184412003e-04,6.087285000830888748e-04,4.700076300650835037e-03,4.795392509549856186e-03
-3.284661564975976944e-03,-1.902585499919950962e-04,9.534367360174655914e-03,4.587373696267604828e-03,3.656450286507606506e-02,2.863924019038677216e-03,6.177894398570060730e-02,2.552340179681777954e-02,1.657749991863965988e-03,8.950824849307537079e-03,1.354996301233768463e-02,1.334041077643632889e-02,-1.036455039866268635e-03,7.890787674114108086e-04,2.567314775660634041e-03,2.063417574390769005e-03,-4.015365988016128540e-02,-6.321354303508996964e-03,7.556336373090744019e-02,3.386543691158294678e-02,3.647380769252777100e-01,-1.355150528252124786e-02,5.212501883506774902e-01,1.529845297336578369e-01,5.543412175029516220e-03,1.071773655712604523e-02,4.008808359503746033e-02,3.215266764163970947e-02,-9.189431555569171906e-03,3.589484142139554024e-03,1.433026511222124100e-02,9.263532236218452454e-03,-4.854784160852432251e-02,1.872244058176875114e-03,7.761005312204360962e-02,3.696027398109436035e-02,3.960410654544830322e-01,1.997953280806541443e-03,5.351654291152954102e-01,1.470760554075241089e-01,5.934735760092735291e-03,-4.626582842320203781e-03,3.470988571643829346e-02,2.475024759769439697e-02,-7.120248861610889435e-03,-2.632461473695002496e-05,1.298755221068859100e-02,6.848682649433612823e-03,-3.583412151783704758e-03,4.950694274157285690e-04,9.698381647467613220e-03,5.259854253381490707e-03,4.206398129463195801e-02,-1.594762085005640984e-03,6.347654759883880615e-02,2.558195777237415314e-02,2.996775554493069649e-03,-6.252527702599763870e-03,1.040267013013362885e-02,1.021360978484153748e-02,-7.818673620931804180e-04,-5.266495281830430031e-04,2.010912168771028519e-03,1.544269616715610027e-03
8.617094717919826508e-04,-1.247678592335432768e-04,6.213336251676082611e-03,6.859357003122568130e-03,1.275277137756347656e-02,-2.202970208600163460e-03,4.495574533939361572e-02,4.837441816926002502e-02,6.386107299476861954e-03,3.810946131125092506e-03,4.359693080186843872e-02,4.769440367817878723e-02,-9.509685332886874676e-04,2.638590813148766756e-04,6.320375017821788788e-03,6.777107249945402145e-03,-1.629259204491972923e-03,-1.394948922097682953e-02,4.374606907367706299e-02,4.090932384133338928e-02,1.660116016864776611e-01,-2.587476000189781189e-02,3.077310323715209961e-01,2.672491967678070068e-01,1.530701108276844025e-02,-5.596851115114986897e-04,3.071070909500122070e-01,3.475232720375061035e-01,-2.956340613309293985e-04,-7.018386851996183395e-03,4.541429877281188965e-02,4.817267134785652161e-02,-6.952493451535701752e-03,7.020529825240373611e-03,4.388812929391860962e-02,3.792035579681396484e-02,2.509094774723052979e-01,1.260727550834417343e-02,3.684335350990295410e-01,2.313658297061920166e-01,-6.555178016424179077e-02,-1.260163728147745132e-02,3.025887608528137207e-01,2.685047388076782227e-01,3.438621759414672852e-03,6.043341127224266529e-04,4.329569265246391296e-02,4.053183645009994507e-02,7.060744683258235455e-04,1.186059787869453430e-03,5.858985241502523422e-03,5.637096706777811050e-03,1.745744980871677399e-02,1.503931009210646152e-03,4.764943942427635193e-02,4.245992377400398254e-02,7.251690258271992207e-04,-2.901266096159815788e-03,4.343783482909202576e-02,4.370696842670440674e-02,6.342423876048997045e-05,1.705093600321561098e-04,6.390949245542287827e-03,6.043379195034503937e-03
4.232365608913823962e-05,-2.141557633876800537e-03,6.286031100898981094e-03,5.905846133828163147e-03,2.488431707024574280e-02,-7.667850703001022339e-03,5.295093730092048645e-02,3.982378169894218445e-02,1.443595159798860550e-02,6.062579806894063950e-03,4.458053410053253174e-02,3.285263851284980774e-02,1.976787025341764092e-04,9.459573775529861450e-04,5.981862079352140427e-03,4.662824328988790512e-03,-6.865664850920438766e-03,5.555062671191990376e-04,4.898279532790184021e-02,3.833664581179618835e-02,2.304537892341613770e-01,6.907317787408828735e-03,4.157765805721282959e-01,2.309288084506988525e-01,1.265118122100830078e-01,-1.273509766906499863e-02,2.864342033863067627e-01,1.855530291795730591e-01,1.599057926796376705e-03,5.550180096179246902e-03,3.890530019998550415e-02,2.872796915471553802e-02,1.399022643454372883e-03,2.830785699188709259e-03,5.236183106899261475e-02,3.898572549223899841e-02,1.195596978068351746e-01,-3.513375669717788696e-02,3.538097441196441650e-01,2.378728538751602173e-01,2.317045032978057861e-01,-1.018467172980308533e-02,3.540693819522857666e-01,1.991563439369201660e-01,-2.360794926062226295e-03,-6.022851448506116867e-04,3.907931223511695862e-02,2.845863625407218933e-02,3.377090033609420061e-04,6.208815611898899078e-04,6.596837658435106277e-03,5.379818379878997803e-03,1.671752147376537323e-02,6.066463887691497803e-03,5.231560766696929932e-02,3.766345605254173279e-02,2.667118050158023834e-02,-4.884484224021434784e-03,5.265350639820098877e-02,3.777915239334106445e-02,6.615573074668645859e-04,-1.614379812963306904e-03,6.118940189480781555e-03,5.028211977332830429e-03
-2.913693024311214685e-04,-7.731195655651390553e-04,2.802579198032617569e-03,2.609415678307414055e-03,3.501764498651027679e-03,-1.002913992851972580e-02,1.694738678634166718e-02,1.887598261237144470e-02,2.502413466572761536e-02,-1.736957579851150513e-03,6.794074922800064087e-02,2.873495034873485565e-02,-8.003769908100366592e-04,-3.351154155097901821e-04,6.733423098921775818e-03,4.307172726839780807e-03,-4.394930787384510040e-03,-1.165677211247384548e-03,1.606083288788795471e-02,1.010412350296974182e-02,5.278878379613161087e-04,-1.009529363363981247e-02,6.184215471148490906e-02,4.787378385663032532e-02,2.244597822427749634e-01,-1.435413397848606110e-02,6.160317659378051758e-01,1.382831186056137085e-01,-2.904080087319016457e-03,-3.052412532269954681e-03,4.999762400984764099e-02,2.438436821103096008e-02,-4.615541081875562668e-03,7.659114780835807323e-04,1.677665486931800842e-02,9.374921210110187531e-03,3.822427475824952126e-03,9.706892073154449463e-03,6.477878242731094360e-02,4.929373785853385925e-02,2.351663559675216675e-01,2.496572583913803101e-02,6.084152460098266602e-01,1.319791078567504883e-01,-4.383597522974014282e-03,4.976214375346899033e-03,5.153211578726768494e-02,2.394315227866172791e-02,-7.626310107298195362e-04,4.877886094618588686e-04,2.464203396812081337e-03,1.906065153889358044e-03,4.449693486094474792e-03,6.112312898039817810e-03,1.594135910272598267e-02,1.408680435270071030e-02,3.025686368346214294e-02,2.055466873571276665e-03,7.435400784015655518e-02,2.497231401503086090e-02,-1.362105715088546276e-03,4.768522339873015881e-04,6.966132670640945435e-03,4.095427691936492920e-03
